23:11:26,21.1,72.4
23:11:30,25.0,72.5
23:11:35,16.1,72.6
23:11:39,96.6,72.7
23:11:44,19.6,72.9
23:11:49,16.3,72.9
23:11:54,26.8,72.9
23:11:59,42.9,73.3
23:12:04,28.0,73.2
23:12:09,14.6,73.2
23:12:14,35.7,73.2
23:12:20,25.0,73.7
23:12:25,24.0,73.9
23:12:30,45.1,73.9
23:12:35,52.5,74.1
23:12:40,14.3,74.3
23:12:45,16.1,74.2
23:12:50,14.6,74.1
23:12:55,18.4,74.1
23:13:00,19.6,74.3
23:13:06,16.7,73.9
23:13:11,14.6,73.9
23:13:16,15.8,73.9
23:13:21,17.9,73.8
23:13:26,26.5,74.0
23:13:35,86.0,74.0
